river,year,MK,LInf,SL50,SL95,FM,SPR,SL50.Var,SL95.Var,FM.Var,SPR.Var
eguur,2005,1.567220078170506,142.6604372044246,47.56,56.48,0.65,0.4085035482031515,3.616989274047586,11.063223429834359,0.04511719969035043,0.008933469668698207
eguur,2006,1.567220078170506,142.6604372044246,54.43,66.2,0.82,0.3742803972100547,5.257974707930911,19.53811042578766,0.04468232191367106,0.0046686589877038605
eguur,2007,1.567220078170506,142.6604372044246,56.5,68.45,0.96,0.3408222317890573,2.798569678929362,9.389987170349876,0.032957620904748616,0.0022081777290830916
eguur,2008,1.567220078170506,142.6604372044246,67.85,86.14,1.89,0.2569395130939433,11.983810135567103,33.19828788474369,0.31616178027775943,0.002612716521917061
eguur,2017,1.567220078170506,142.6604372044246,67.05,90.23,3.8,0.14541004628011456,10.77789259716026,24.46209869813362,0.7074472628621895,6.542902788272217e-4
eguur,2024,1.567220078170506,142.6604372044246,78.11,113.78,3.2,0.21337056511265082,117.15864589826208,219.28278934106953,2.6113981302159344,0.007457012037914471
eguur,2004,2.062157983599751,141.40286695206206,58.56,69.1,0.33,0.6444300689125125,15.355465417244401,47.67252957850977,0.07671398177851373,0.0396408507051261
eguur,2005,2.062157983599751,141.40286695206206,47.69,56.55,0.25,0.6661292477046029,3.683466000148895,11.005365501753307,0.025900607365351793,0.023941619229902327
eguur,2006,2.062157983599751,141.40286695206206,54.56,66.11,0.38,0.5876118125469757,5.383954174058704,18.989388053698416,0.02551213535628303,0.011550409397894987
eguur,2007,2.062157983599751,141.40286695206206,56.66,68.43,0.49,0.5287826632536978,2.874904379793505,9.197126317064109,0.01894193521031017,0.005306841669128322
eguur,2008,2.062157983599751,141.40286695206206,68.06,85.86,1.2,0.38102984157684044,11.901967596082445,31.35505349648995,0.17858362696174532,0.005228636949746409
eguur,2017,2.062157983599751,141.40286695206206,67.18,89.61,2.62,0.2234801092659521,10.337443207281712,22.572244105766963,0.3866328357129391,0.001284997115057774
eguur,2024,2.062157983599751,141.40286695206206,77.99,111.79,2.12,0.3200690760979202,103.92285978492717,187.46655084612718,1.2886629692002254,0.01175119439569727
eguur,2004,1.8311570829492354,151.44269036326816,58.8,69.66,0.72,0.4281355802266603,14.458550240252375,46.63599055967784,0.1269558441152077,0.017004300422313247
eguur,2005,1.8311570829492354,151.44269036326816,47.81,56.77,0.6,0.4254691393393625,3.551928397476242,10.949159035117713,0.04215850088270488,0.009767853359669376
eguur,2006,1.8311570829492354,151.44269036326816,54.87,66.87,0.79,0.38289546710087363,5.600227914689093,20.416312665425497,0.043834045596978795,0.004965832558511365
eguur,2007,1.8311570829492354,151.44269036326816,56.86,68.94,0.93,0.3491046613562202,2.837054914649573,9.415714528338897,0.03164360718487165,0.002316184536010871
eguur,2008,1.8311570829492354,151.44269036326816,68.11,86.26,1.85,0.2623107460526936,11.77177076217003,32.244250393267116,0.30095023301672863,0.0026458932108206334
eguur,2017,1.8311570829492354,151.44269036326816,67.24,90.15,3.66,0.15082756584475984,10.447785965124917,23.435483907968838,0.6566387490981773,6.789869047761426e-4
eguur,2024,1.8311570829492354,151.44269036326816,78.65,113.77,3.18,0.2181297952977657,112.09588236959455,206.4987546781688,2.561516570417021,0.0075736153469470255
eguur,2004,1.9951395292930751,150.4993285391119,58.84,69.65,0.57,0.4945042900127702,14.615814399318515,46.40588983372594,0.1054608198935521,0.022689808577796483
eguur,2005,1.9951395292930751,150.4993285391119,47.84,56.77,0.46,0.5016108891342662,3.5750848150640095,10.926672283306706,0.03498145581285299,0.013601707163980403
eguur,2006,1.9951395292930751,150.4993285391119,54.89,66.8,0.63,0.4463581237447694,5.619774808507663,20.15056353931574,0.036184311716940955,0.0067464001031344615
eguur,2007,1.9951395292930751,150.4993285391119,56.9,68.9,0.76,0.40530974377128626,2.8585182776723617,9.341811137660114,0.026216436479942228,0.003116745269456878
eguur,2008,1.9951395292930751,150.4993285391119,68.17,86.17,1.59,0.30026387953210776,11.752987134172331,31.682720329198425,0.24810468352433818,0.0033609475139185366
eguur,2017,1.9951395292930751,150.4993285391119,67.28,89.96,3.24,0.1745315195083906,10.328278231562868,22.88911715054148,0.5370475943534848,8.575027944229797e-4
eguur,2024,1.9951395292930751,150.4993285391119,78.58,113.11,2.77,0.250698609717602,107.89582784385743,196.61095441287569,2.0153434122306377,0.008913074036172433
eguur,2004,1.5666157910657366,137.20348412272753,58.15,68.62,0.59,0.488667108186087,15.382727347462492,49.7838861813537,0.1122169942780503,0.023186684897864997
eguur,2005,1.5666157910657366,137.20348412272753,47.44,56.3,0.52,0.47448770470929064,3.6897596903385863,11.137297906670792,0.03866959224119929,0.012009269861113416
eguur,2006,1.5666157910657366,137.20348412272753,54.18,65.71,0.66,0.4352595798867516,5.079575662669909,18.76662214071287,0.036970177047669986,0.006252023029450464
eguur,2007,1.5666157910657366,137.20348412272753,56.3,68.11,0.8,0.39442649249858863,2.8038916224788535,9.323189563988672,0.027772841215538458,0.0029627641922699267
eguur,2008,1.5666157910657366,137.20348412272753,67.74,85.96,1.65,0.29337235022952446,12.103761357356653,33.21550348387011,0.26566201335682244,0.003365367677151218
eguur,2017,1.5666157910657366,137.20348412272753,66.95,90.05,3.42,0.16618810274644474,10.843809500030044,24.490394166794974,0.5973019236653881,8.237649770738608e-4
eguur,2024,1.5666157910657366,137.20348412272753,77.69,113.11,2.79,0.24447794109771037,116.11270574432709,216.97367663870813,2.056444374512891,0.00889318685348674
eguur,2004,1.6862229339586088,146.83285768415672,58.6,69.36,0.74,0.4221955379214235,14.607751051876992,47.39099513187622,0.13018677331059228,0.0166632394752883
eguur,2005,1.6862229339586088,146.83285768415672,47.69,56.62,0.63,0.4140213689548612,3.581309934845936,11.002871822287828,0.04386495447914545,0.009201529612109769
eguur,2006,1.6862229339586088,146.83285768415672,54.64,66.52,0.81,0.3765080928494707,5.4173862407510365,19.95616820517949,0.044506690283245456,0.004765434543588981
eguur,2007,1.6862229339586088,146.83285768415672,56.68,68.7,0.95,0.34287465978393317,2.81683846590976,9.407777391666805,0.03249931197852848,0.0022337817047661302
eguur,2008,1.6862229339586088,146.83285768415672,67.98,86.21,1.88,0.2582283794763037,11.880355885741654,32.75253801106819,0.3104783880944364,0.0026037432611837716
eguur,2017,1.6862229339586088,146.83285768415672,67.14,90.19,3.75,0.14722084046209893,10.614373417211997,23.957568983677103,0.6864033751255018,6.600469712480656e-4
eguur,2024,1.6862229339586088,146.83285768415672,78.4,113.83,3.21,0.21452851595620231,114.90119782920155,213.38942301631133,2.613243088483341,0.007471036335963324
eguur,2004,1.1190565890656665,141.31012594962215,58.11,68.79,1.32,0.270792056571537,14.52343540182194,49.46829177791355,0.23884589170660503,0.007036992063830019
eguur,2005,1.1190565890656665,141.31012594962215,47.39,56.33,1.22,0.24678646281702138,3.587713589549264,11.143743393619697,0.08302705329568075,0.003244132890528016
eguur,2006,1.1190565890656665,141.31012594962215,54.2,66.07,1.44,0.2342281960733699,5.05466620511247,19.71340601272141,0.08106570762942147,0.0018189398599792652
eguur,2007,1.1190565890656665,141.31012594962215,56.26,68.32,1.63,0.21535719411711843,2.727951162090864,9.54773264228167,0.06000167163737304,8.872597489776449e-4
eguur,2008,1.1190565890656665,141.31012594962215,67.6,86.34,2.89,0.16861403952840817,12.127164966823115,35.129131051585745,0.5851170483393986,0.0012361175748988194
eguur,2017,1.1190565890656665,141.31012594962215,66.88,90.75,5.53,0.0921101827671199,11.25967491516311,26.45103227648444,1.3567922522153226,3.074973144119146e-4
eguur,2024,1.1190565890656665,141.31012594962215,78.07,115.53,4.76,0.13809398393660777,131.76830421270972,255.19723336278543,5.395771027151696,0.004190284985897985
eguur,2004,2.05342214199833,141.66351488862054,58.56,69.11,0.34,0.6362483549440435,15.320127922791551,47.62244372648816,0.07786620021591016,0.03856614023478823
eguur,2005,2.05342214199833,141.66351488862054,47.7,56.55,0.26,0.6567493187521064,3.678786239513756,11.002728545079485,0.026290244562314432,0.0232615083026877
eguur,2006,2.05342214199833,141.66351488862054,54.57,66.13,0.39,0.5799221827589859,5.38688502659432,19.02139262406414,0.025938557989842757,0.011255163395897884
eguur,2007,2.05342214199833,141.66351488862054,56.67,68.45,0.51,0.5220844627974892,2.8743406403104013,9.208001881966576,0.019250256628529992,0.00517473632403923
eguur,2008,2.05342214199833,141.66351488862054,68.06,85.87,1.22,0.3767558022676273,11.897433138455446,31.385450939852063,0.18146680800733053,0.005124656733995499
eguur,2017,2.05342214199833,141.66351488862054,67.18,89.62,2.65,0.22077293628812847,10.340157912155174,22.600079199393797,0.3930698839925336,0.001260364342643499
eguur,2024,2.05342214199833,141.66351488862054,78,111.84,2.14,0.3164030996526476,104.04145699544252,187.86631676754013,1.3131983274168004,0.01159405992538928
eguur,2004,1.846352577060014,143.08447244971293,58.53,69.16,0.51,0.5273896992426281,15.008824018966813,47.69150974272064,0.09862276718181483,0.026257874254481676
eguur,2005,1.846352577060014,143.08447244971293,47.66,56.55,0.42,0.5294713233195564,3.6393455731353432,11.019265562189606,0.03340294373682303,0.015060945677196675
eguur,2006,1.846352577060014,143.08447244971293,54.55,66.24,0.57,0.4751870765699159,5.363619424395833,19.368858564703835,0.03323715574019342,0.007554608653632349
eguur,2007,1.846352577060014,143.08447244971293,56.63,68.51,0.7,0.4301756198929769,2.841006160186955,9.29572568617016,0.024512637348155054,0.0035108403071968113
eguur,2008,1.846352577060014,143.08447244971293,67.99,86.02,1.5,0.3170595414010106,11.912178892450719,32.13743638805923,0.23287109121840124,0.0037781035073539996
eguur,2017,1.846352577060014,143.08447244971293,67.13,89.9,3.12,0.18303935576721578,10.504960925273366,23.352533252375203,0.5104768300642318,9.412523634176697e-4
eguur,2024,1.846352577060014,143.08447244971293,78.13,112.8,2.59,0.2649279516991415,109.73592940066389,201.2200775976682,1.8070287822393378,0.009611573657855999
eguur,2004,1.7932568796859012,142.1704038409387,58.47,69.08,0.53,0.5179635264766235,15.053946196746194,47.993205585100014,0.1013858971918479,0.025444372814746003
eguur,2005,1.7932568796859012,142.1704038409387,47.62,56.51,0.44,0.5169380203671052,3.646219184839933,11.03491010382195,0.03444952508365073,0.01435350181297954
eguur,2006,1.7932568796859012,142.1704038409387,54.5,66.17,0.59,0.4653822291123453,5.317978115927379,19.290451373921496,0.03404721490419328,0.007222722678826365
eguur,2007,1.7932568796859012,142.1704038409387,56.58,68.45,0.72,0.4215484154360586,2.8334837470899203,9.301393159510269,0.0251852488204179,0.003372472894122876
eguur,2008,1.7932568796859012,142.1704038409387,67.93,85.99,1.53,0.3116392160389341,11.927821170390319,32.276149349325394,0.23903754019068432,0.0036851472286336165
eguur,2017,1.7932568796859012,142.1704038409387,67.11,89.94,3.19,0.1791319958745164,10.568453954962296,23.565061219626013,0.527996704465476,9.128401474513411e-4
eguur,2024,1.7932568796859012,142.1704038409387,78.06,112.87,2.64,0.26001795529186394,110.80158915036114,203.8810596487447,1.8609770479554189,0.009424296097518034
eguur,2004,1.6114825742142993,147.92562470379744,58.6,69.41,0.84,0.3855522020284957,14.48884997396643,47.40609722956111,0.1463088261549068,0.013888341050830777
eguur,2005,1.6114825742142993,147.92562470379744,47.69,56.64,0.73,0.374336366520821,3.5631854981224924,11.007408955243694,0.04924133855482846,0.007525303402412334
eguur,2006,1.6114825742142993,147.92562470379744,54.66,66.6,0.92,0.3422976928508608,5.419751561616597,20.135329375006656,0.05015648161821683,0.003942478212004946
eguur,2007,1.6114825742142993,147.92562470379744,56.69,68.75,1.07,0.31242565067165096,2.8059343230886586,9.449060785006207,0.036546972174428934,0.001857196176327426
eguur,2008,1.6114825742142993,147.92562470379744,67.96,86.27,2.05,0.23720459168223865,11.86881450980313,33.00142966862042,0.3498172287189054,0.002233391419605426
eguur,2017,1.6114825742142993,147.92562470379744,67.14,90.31,4.04,0.13447317715241358,10.678480019984592,24.254338424534538,0.7782362665226125,5.688633776987959e-4
eguur,2024,1.6114825742142993,147.92562470379744,78.5,114.24,3.49,0.1965248377709743,117.41904198243309,219.19344674710064,3.0447944468501147,0.006706208109455457
eguur,2004,1.8647190131245137,146.0596791026821,58.65,69.37,0.56,0.49691582291198305,14.78952996604549,47.15119772787091,0.10553150249449249,0.02308908560159362
eguur,2005,1.8647190131245137,146.0596791026821,47.73,56.64,0.47,0.4986378828601568,3.606533556520097,10.982508453991489,0.03548060480857189,0.01337198758580329
eguur,2006,1.8647190131245137,146.0596791026821,54.67,66.46,0.63,0.4475815540636147,5.45335200611651,19.71656773427968,0.03590265450134834,0.006740246196475531
eguur,2007,1.8647190131245137,146.0596791026821,56.73,68.67,0.76,0.4058342788234705,2.8417959442141583,9.32854353649153,0.026272548570820852,0.0031245510590397554
eguur,2008,1.8647190131245137,146.0596791026821,68.05,86.1,1.59,0.3007680384563552,11.851310592648893,32.08792462684196,0.24954076232192515,0.0034120473310906016
eguur,2017,1.8647190131245137,146.0596791026821,67.18,89.97,3.26,0.17365253541167616,10.462298579457867,23.296486386234864,0.5455141616845186,8.597058228954462e-4
eguur,2024,1.8647190131245137,146.0596791026821,78.32,113.07,2.75,0.2510346026857685,109.91470793058222,201.602167917326,1.9918113383391074,0.008987786320844203
eguur,2004,1.817633686485483,142.72286731464698,58.5,69.13,0.52,0.520491903626398,15.019006960916778,47.819055319912785,0.10045050288285634,0.025612765343843567
eguur,2005,1.817633686485483,142.72286731464698,47.65,56.53,0.43,0.5208583337244463,3.6406663760426397,11.023839601609158,0.034081490488085155,0.014572316061361187
eguur,2006,1.817633686485483,142.72286731464698,54.53,66.21,0.58,0.46828369302625045,5.343895207504678,19.347278186765443,0.03382377336922897,0.007326762159342678
eguur,2007,1.817633686485483,142.72286731464698,56.61,68.48,0.71,0.4241267681280552,2.837252975017815,9.302363557325961,0.024974398565070752,0.003413705160024196
eguur,2008,1.817633686485483,142.72286731464698,67.97,86.02,1.52,0.3130855838457344,11.924085100125012,32.232829148042626,0.2373435057520207,0.003701128161938504
eguur,2017,1.817633686485483,142.72286731464698,67.12,89.92,3.17,0.1803692213921515,10.536763736358482,23.463886219460523,0.521992391639526,9.209509657599335e-4
eguur,2024,1.817633686485483,142.72286731464698,78.04,112.78,2.62,0.2616464164013236,109.52372910082207,201.35468911197052,1.8237670805696793,0.009414419573499713
eguur,2004,1.4057326441428881,143.87258915996722,58.36,69.09,0.96,0.34982543480594935,14.573433967250935,48.369766164585414,0.1676831248597084,0.011549286915863545
eguur,2005,1.4057326441428881,143.87258915996722,47.54,56.48,0.86,0.3315334828441313,3.585194759471591,11.072224486864853,0.0574005567792273,0.005870742848876947
eguur,2006,1.4057326441428881,143.87258915996722,54.42,66.29,1.05,0.30776446699018434,5.2393958268939524,19.826836652055686,0.05724683410832246,0.0031652844302918104
eguur,2007,1.4057326441428881,143.87258915996722,56.48,68.51,1.21,0.28143462480388437,2.774527093704257,9.471666648691588,0.0420400900788541,0.0015092139981690142
eguur,2008,1.4057326441428881,143.87258915996722,67.8,86.26,2.27,0.21567041420761598,11.996270332717462,33.83859951830737,0.4055512873073803,0.0019050619854187253
eguur,2017,1.4057326441428881,143.87258915996722,67.02,90.46,4.43,0.12055703040498422,10.92065034998472,25.115354289177603,0.9174262819408185,4.8013316348913585e-4
eguur,2024,1.4057326441428881,143.87258915996722,78.24,114.6,3.8,0.178088391402588,122.66187336613648,232.27377141333972,3.561761260211336,0.0059323762312257795
eguur,2004,2.318216473684821,142.69247225198754,58.72,69.27,0.22,0.7348037375122918,15.409285839543358,46.87921099103267,0.0642115752209149,0.05133019117925995
eguur,2005,2.318216473684821,142.69247225198754,47.8,56.64,0.14,0.7833588745570601,3.6918758445669977,10.949200417160004,0.021513845740014362,0.03326795355128933
eguur,2006,2.318216473684821,142.69247225198754,54.7,66.22,0.27,0.6787783780135204,5.501510913297201,18.956006456877986,0.021395380084371144,0.015537830024077603
eguur,2007,2.318216473684821,142.69247225198754,56.8,68.53,0.37,0.608093307182188,2.909581838879237,9.12440922763328,0.015832449382326315,0.0070166806252316
eguur,2008,2.318216473684821,142.69247225198754,68.2,85.8,1.02,0.43095716023415526,11.832018697610613,30.536883368930514,0.1482154578743069,0.006425024459786799
