linf,k
111.60836147194863,0.08950809171759212
106.33290019506984,0.09677548669822308
108.76281004797902,0.09225997128176625
112.84742709737597,0.09104570125805342
106.83275681432417,0.09430452541119351
104.9472896452254,0.09637315735035858
105.63023950562369,0.09899030286055571
105.76853412444028,0.09684111967076514
109.89536890794781,0.09243356926590703
111.8812703861614,0.08744701330514076
104.51530257019697,0.10118707450411395
104.60310766759112,0.10474796967916061
110.10963807656735,0.09334985804234755
106.63225858889375,0.0925528037065504
109.76679410489504,0.09124800562245593
109.55621389051262,0.09635925721659601
111.57936067142678,0.08880567348768757
110.64621967952053,0.09195484806834413
107.84699350662585,0.09826857060441857
116.79529740653487,0.07488739293224964
114.0511191919356,0.08512001276551229
111.3135310340808,0.08667103802352503
107.35002920709987,0.09182856523066531
106.5958149383072,0.09791710673018113
113.32247054233022,0.08714413179906333
110.86997411262534,0.09055618489238568
118.98820043068729,0.08020934366386344
113.26014808682545,0.08344641167228035
124.68189108778498,0.07286645379997646
124.78801821989703,0.0750456492331093
123.477231658371,0.07694958826041308
99.61300222756289,0.11336928977078983
113.63747969155028,0.08869660353014237
111.9249818215954,0.08911569099960845
108.57818575477492,0.0968883318690282
108.10266026059514,0.09546433013442508
110.68941047922716,0.09366630491473218
110.90882010763248,0.0908111896983694
104.33057733275392,0.0952867571025885
111.71111214368825,0.0874585778931514
114.93029619619767,0.08661351834226959
105.3407171611981,0.09809997086471609
108.09794902487724,0.09620623308050665
107.82939662503851,0.09034352838377945
104.06400815225741,0.09764518705256019
106.98224478455388,0.09361086534942387
104.59218001107249,0.09081146005462963
106.02263694140424,0.09227212586495469
102.2336028198326,0.09991263693272517
114.63482042370207,0.08791986715388658
109.94627835109947,0.09718572950443922
110.01270713719627,0.08829866671181008
111.72971496906261,0.09015728795561481
109.34223011791588,0.09204797444213099
106.88211024824305,0.09718272869903052
107.24030614980215,0.09825099943467722
111.36670782672063,0.08786363317333097
106.3308852261571,0.0999806850498309
107.24556752341238,0.09660819019959382
100.8180035907816,0.10575723086465666
112.33577724953327,0.08964013039994169
113.62250158130836,0.08834948232430116
112.2123114151305,0.08574388582720391
107.81585712365958,0.0933774563613094
109.42637750328939,0.09174934420144847
106.39330464002407,0.099929971361472
111.64378941628203,0.08895994266159185
110.67246287248945,0.0908519529356869
106.76567859830762,0.09990713302077135
105.57974689603572,0.09420562326159722
106.07703527507459,0.09644541134895325
106.76707633920134,0.09951295079492277
115.50751102282238,0.08670660746632901
112.07930514957172,0.0881897348430228
115.62415451641802,0.08896956706789229
111.40534317086222,0.08600148932716553
118.30816028044241,0.0843283485144865
116.14962132813609,0.08374939538148662
104.25330647903343,0.10297195119221862
104.31998099600149,0.09937387013959369
105.84323967583259,0.09714842726927411
107.1273473743992,0.08934643072777348
112.13039371405686,0.09018704577939787
111.36129899816385,0.08873324028973711
107.94794246467933,0.08904132819978727
106.19083473834873,0.10077117184969309
108.01860243855728,0.09426346287375101
112.1652791215491,0.08543708127299042
109.50466818501208,0.09348478658810691
107.87282222933773,0.10053282897518667
119.67659246034465,0.07900557108592972
121.4759392585582,0.07669958637023905
111.96184197524606,0.087430818290499
105.90257727095555,0.0977861062914302
108.06112186847214,0.10108554105312878
107.85400380123941,0.09312523453678771
111.51124808893177,0.09159564176161888
109.51810016180347,0.08925093540428407
114.46861851739098,0.08501663786560273
112.34576414066044,0.08693457689670152
112.42447834245534,0.08845951046968209
108.00395577631753,0.089498086779897
110.62891799612454,0.09559679143831808
113.37423347334676,0.0872088059464519
107.21176848065483,0.09269348532168548
112.49901127250452,0.08360031957179871
117.82152203302661,0.07858241533818527
118.41008682852274,0.07681074383808609
119.42556616425873,0.07960022916738514
104.63683686717863,0.09852045972468387
108.80181967125269,0.09324465306080885
110.64439415933815,0.09430427234750972
114.29792110009853,0.09049078414012243
105.84881206015808,0.09372627403935054
110.60836814454782,0.09491442856948745
114.13458143100443,0.08715252833982813
113.69096204379377,0.08776097041047723
113.52923198655417,0.08765060220110164
107.99238157957913,0.09881444191540402
105.76422898522597,0.09445044314385832
111.2757708642127,0.09044745917508551
107.18841965571085,0.09413098759508975
114.2038885106446,0.08425992937755894
108.6096978712184,0.09433587938428882
108.20416615334975,0.09238314215503747
106.53494367143401,0.09966975472295359
111.86109163819577,0.08572337885316181
111.41005442656774,0.09040597661487791
120.36870999467018,0.07690387186752282
120.36870999467018,0.07690387186752282
119.82432193920754,0.07607451297206429
118.13860548572194,0.077134133404666
115.91190779614134,0.08227685581289171
108.83710932962148,0.09478192123490772
109.03477652694275,0.09254942953753548
110.37242358045273,0.0932371871486569
112.69743281474882,0.08791768914121026
115.00368922156336,0.08793668077173095
113.81730991861123,0.08779489072986438
117.03504071584314,0.08551246904250254
116.82457545555026,0.07828179004131958
110.40731989831166,0.09496970068820065
108.84297407933617,0.09024193203132672
109.84402784743006,0.09096912744185422
108.00123798299921,0.08722886505533173
110.10132310656229,0.09268648443701526
110.15503419538595,0.09321359116817218
107.89235190482825,0.09651863911675643
106.57644295218923,0.09957816682552108
105.86283855403461,0.09677305383180562
111.67286449696606,0.08923453956440001
107.99508997049927,0.09035308511298258
108.27353496289646,0.0939657619522825
104.4975812069553,0.09592715598148191
116.51709751097992,0.08321348827032836
109.31807228440371,0.09335893423984742
108.57760860857051,0.09304313001858495
109.51965089136246,0.09501095440413145
103.9840743165447,0.09982427058407438
111.66751050110041,0.08665977063382219
105.22031090484326,0.09839835618109066
109.20034827222061,0.09014987625403427
105.21589334620337,0.09353617051978443
118.17547525291918,0.0823506466906318
112.0885883384556,0.09282247712866613
110.2116254904417,0.09009666624424813
108.97162377579859,0.09650797879842944
104.09304768316797,0.09191032860059636
110.10375994768982,0.09029420104898178
110.04154641521173,0.09053034524711935
114.74566089361142,0.08474552112607821
106.86464016289045,0.09457101201393643
